id,text,domain
173,"最受欢迎的黑客电子书教程合集? Get a FREE Mastercard
?Get refunded for your giftcards
?Get Things from Ebay for Free by Bull-D
?Getting Referrals
?Google SEO Secret Guide
?Guide to making money online
?Guide_-_The_Ultimate_Blackhat_Cash_Machine 
?Hack Hotmail
?Hacking Gmail Guide
?Hma CPALEAD Guide
?Hman_CPASecrets#1
?How To Crack WEP In Linux
?How to Get Massive YouTube Traffic
?How To Get Passes To Pornsites
?How To Hack WEP wifi Passwords
?How To Kick Someone Of A Wireless Network (Must be LAN-Admin)
?How to Make $1000’s a Week with Torrents & CPA-PPL
?How To Make A Phisher For A Website
?How to make easy money as an eBay affiliate – Victor V
?How To Make Mozilla Firefox 30 Times Faster
?获得免费的万事达卡 
?获得礼品卡退款 
?Bull-D免费从Ebay获取东西 
?获得推荐 
?谷歌SEO秘密指南 
?在线赚钱指南 
?指南_-_ The_Ultimate_Blackhat_Cash_Machine 
?Hack Hotmail 
?黑客Gmail指南 
?Hma CPALEAD指南 
?Hman_CPASecrets＃1 
?如何在Linux中破解WEP 
?如何获得大量的YouTube流量 
?如何通过Pornsites 
?如何破解WEP wifi密码 
?如何踢无线网络（必须是局域网管理员） 
?如何使用Torrent和CPA-PPL每周赚1000美元 
?如何为网站制作一个网络钓鱼者 
?如何轻松赚钱作为易趣附属机构--Victor V 
?如何使Mozilla Firefox快30倍",1
174,"英文版Android免杀APK木马英文版Android免杀木马
此木马强悍免杀出自俄罗斯，虽然英文版但操作不复杂
无后门，带视频教程
详细的使用方法。公网监控也是水到渠成。简单设置，请你自己研究其精髓

本软件可生成Android app，或绑定其他APP，，
不以蠢，不懂英文退货，拒绝

收货两天放币，额外送独家免杀教程
放币后请你私密回复，“已放币”我会将链接发给你",1
175,"Hack 新手PDF电子版教程书籍看到论坛有些小白在求黑客教程，所以拿出当初学习时候看得一些书，都是一些经典的书或者教程，包含web和一些基本的二进制知识。在这里求这个无非就是想求财，不过建议还是要有底线。攻击政府，公共设施，学校医院什么的，不但容易被抓（你懂的），而且有可能会导致混乱。。。熙熙攘攘皆为利往，这就够了


共8本，价格也就是一本书的价格，有需要的小白拿走





教程的电子版将在你购买后在此留言或者短信息发送给你下载地址

 
			
		
				
			
			book list			ttt.png (7.12 KiB) 查看 11112 次
		
		
		
		
			",1
176,"山寨币网页钱包逻辑型0day程序是php+mysql
任意下载漏洞配合第三方管理工具组成的逻辑型漏洞。
还有开发人员自己留的后门。
如果自己在做资金盘可以去劫流量,拿数据推广，玩法多多。
一套程序3出bug,缺钱想变现。
有意向的联系！",1
177,"降价出售监控|摄像头入侵软件|含教程包含两款监控|摄像头入侵软件|一共0.004BTC|降价
扫描省份地区端口
进行大量摄像头批量破解密码
破解完直接可以用IE打开摄像头监视界面
包括家庭、广场、办公室等场所
价格0.0040BTC   |降价处理|欲买从速|！
附带教程
如有疑问，请回复留言",1
178,"比特币地址查询，跟踪，变现查人监控、跟踪比特币地址，无论对方怎么转，只要还是比特币的都可以进行地址分析

转入转出那个交易所，交易所地址池我方有大数据可进行筛选和分析定位交易所
变现可查，支持大部分主流交易所变现查人，只要是大陆实名要求的都行

有需求的可以详谈",1
179,小丑网站邀请码或者代注册提供小丑网站邀请码或者代注册服务，保证质量与价格,1
180,"出售暗网翻译教程，支持上百种语言翻译因为暗网是属于全球范围的地下网络世界，在大陆只有翻墙才能访问，暗网中的网站基本都是国外用户创建的，所以语言显示也基本都是英文，中文网站相当稀少，对于英文不好的用户在访问暗网时就会显示非常吃力，这时你就需要学会翻译技巧。

本人提供的翻译方法可翻译100种以上的语言，基本覆盖全球所有语言，能够实现全页面翻译

出售内容为【暗网网站翻译教程】

翻译前

			
		
				
			
						1.jpg (275.29 KiB) 查看 7411 次
		
		
		
		
			
翻译后

			
		
				
			
						2.jpg (252.61 KiB) 查看 7411 次
		
		
		
		
			",1
181,"出售广告联盟程序,客户下的单,客户估计不打算要了出售广告联盟程序,二次开发据下单的人说这个站的二次开发很牛逼
客户下的单子,搞定了,然后要求各种数据,各种验证（不怕验证,关键是他说要看数据,官方的数据我会给他看么？）
让他走暗网 他又说管理员经常不在很麻烦什么的。他怕搭不起来,让我给他搭建起来（我也在自己的服务器搭建了给他）
还说我这个是仿的程序,当初也给他在目标根目录验证了,

当然如果你看到这个帖子,你也可以拍下。",1
182,出售网站入侵技术，匿名网络技术，外赠送上千条可靠暗网站点0.001btc出售，tg一对一教学，不满意可两周内退款，如不放心可按课程交款有意者可跟帖咨询,1
183,"出售国内外轨道料，CVV国外轨道101 100usd  数量9999  投诉期3天
国外轨道201  50usd   数量9999  投诉期3天
国内轨道101 200usd  数量9999   投诉期3天
国外CVV       15usd  数量9999   投诉期3天
国内CVV       50usd  数量9999   投诉期3天

暗网链接每条   5usd   数量9999（按购买者要求提供） 投诉期3天
黑暗维基链接   20usd  数量9999 投诉期3天
高品质转储料站 200usd 数量9999 投诉期3天

cvv 刷货学徒学费 400usd 数量9999 投诉期3天",1
184,"暗网网址，已分类，中英都有，附带翻译插件如题
每种网址有不同用处
			
		
				
			
						2.png (32.76 KiB) 查看 7230 次
		
		
		
		
			",1
185,"再降价|摄像头|监控入侵软件|含教程|两款软件包含两款监控|摄像头入侵软件|一共0.004BTC|降价
扫描省份地区端口
进行大量摄像头批量破解密码
破解完直接可以用IE打开摄像头监视界面
包括家庭、广场、办公室等场所
价格0.0040BTC |降价处理|欲买从速|！
附带教程?
如有疑问，请留言
购买后请私信我发货。
每天都在线，每天查看七次",1
186,"hash(包含MD5，但不局限于此)解密hash(包含MD5，但不局限于此)解密
本人拥有约250G的密码字典以及一台四张计算卡的gpu服务器可用于碰撞
同时对于不清楚算法的hash可提供网站源码给我由我来寻找加密算法
价格低于cmd5
且速度优于此 
注意！我不能保证成功率，如果有不相信的可以联系我进行测试。
注意！少量数据请不要进行联系！！！ 
解密速度最高可达每小时数百万hash（数据库查询）
并且对于总体成功率低于75%的数据我将会进行gpu碰撞（时间未知，对于加盐的算法取决于条数）
价格如下（以本帖发布时1BTC=6540.77USD）计算

以下单位均为万条


1~5 -------$1/万条（约6.6715RMB）
5~20 ------$0.75/万条（约5.0036RMB）
20~50------$0.5/万条（约3.3357RMB）
50~100 ----$0.25/万条（约1.6679RMB）
大于100万条请详谈

单价为1美元，请取整数购买（条数摸0无需四舍五入）",1
187,"vpn 保护你的IP此为暗网倒卖，VYRP VPN， 已付款账号。 比官网月价格贵，黑卡支付，换言之你可能用一年，也可能几个月。
上家 4 个月保修期，有问题我可以从中协调。

VYRP VPN是瑞士公司，在你值得被跨国追查之前，你的信息是绝对不会暴露的。通常洗卡都是欧美或者国内卡不是么?
多地IP，VYRP VPN 提供大量IP，用纽约的ip洗纽约的卡，能提升成功率哦~~

为什么需要这个？
如果你注重安全，仅在诸如咖啡厅之类的地方使用的话，vpn付款信息将是最后可能追踪到你的办法。虽然vpn提供商通常不会这么做，但如果你做的事情太过火也难保会被不计成本追踪。(比如你入侵五角大楼，难保vpn提供商不会迫于政府压力临时进行监控)
同时，如果你去洗cvv，大多数这类网站都是不给使用tor登录的，我想你不会希望直接访问不是么？

我仅仅是访问暗网而不准备入侵五角大楼，我还需要么？
如果你只是单纯的访问暗网，被追踪的可能性几乎为零，因为追踪到也不能把你怎么样，没人会去浪费时间在你身上。但是这个能让你花更少的钱上更好的vpn，何乐而不为呢？",1
188,"phpmyadmin弱密码提权教程，一天拿下100个服务器很简单黑客应该都会，我也只是混口饭吃。面向想当黑客的小白和需要肉鸡的客户。我拿来都是挖门罗币的，一天0.1xmr。
教程售价0.001BTC不算贵吧。

			
		
				
			
						1.jpg (123.4 KiB) 查看 18009 次
		
		
		
		
			",1
189,"黑客入门必备，4套教程0.001btc当黑客不是那么容易的，要多实践才有经验。在论坛看见好多小白都想当黑客，我就拿来了入门教程，虽说是入门教程，但学了过后入侵一个垃圾点的网站是绝对可以的。话不多说上图

			
		
				
			
						222.PNG (5.71 KiB) 查看 6108 次
		
		
		
		
			

			
		
				
			
						111.PNG (98.88 KiB) 查看 6108 次
		
		
		
		
			",1
190,"黑客实战培训【初级班】-交易已经手工退款在本站的邀请下，著名的黑客攻击小组：W3团队，同意为本站开办一次黑客实战训练培训
本次培训专家为该团队主力黑客攻击手之一，whale3k，两个月前（2018年五月），正是此尊率队实施了对国际著名职聘网站51job前程无忧的攻击，拿下数据库，取得举世瞩目的辉煌战绩。
【详情请自行google，关键词：51job 黑客 暗网】

本次培训课节为18节课，每天一节
课程传授方式为文档，讲解内容会写在文档中，配以图片
每晚24点会进行更新课程，如未更新，将会在第二天更新
白天是学员实战操练时间，晚上20:00-00:00，专家在线辅助，讲解疑难。

费用： 0.185 比特币 / 人

本次培训为本站首次举办，培训价格很低，在本站诚意再三的请求下，该黑客团队才同意开展此处低价培训，培训团队实战经验超级丰富，实战业绩众目可睹，机会非常难得，建议有志于黑客方向的爱好者与需要对自身网站提高安保等级的用户不要错过机会。
【参与培训的用户可以进入本站黑客团队，禁止多人共用同一培训账户】

本次培训的内容包含但不局限于
1、基础
1.1 隐藏身份
1.2 渗透工具安装、环境搭建
1.3 常见漏洞危害讲解
2、进阶-漏洞利用
2.1 信息搜集-确定攻击范围以及方向
2.2 文件上传漏洞----漏洞利用
2.3 SQL 注入漏洞----漏洞利用
2.4 文件包含漏洞----漏洞利用
2.5 命令执行漏洞----漏洞利用
2.6 跨站漏洞----漏洞利用
2.7 文件下载漏洞----漏洞利用
2.8 对discuz论坛程序进行攻击
2.9 利用eWebEditor编辑器拿webshell
2.10 利用对FCKeditor编辑器拿webshell
2.11 IIS6.0解析漏洞利用
2.12 IIS7&7.5解析漏洞利用
2.13 MS17-010漏洞利用
2.14nginx解析漏洞利用
3、提权/种后门
3.1 利用SQLServer进行权限提升
3.2 利用node.js进行权限提升
3.3 利用mysql进行权限提升
3.4 利用phpmyadmin进行权限提升
3.5 当目标禁止数据库远程连接时如何进行脱裤
3.6 利用msf进行内网渗透
3.7 本地提权漏洞利用
4、定向/撒网式攻击
4.1 创建包含后门的文档
4.2 创建包含后门的幻灯片
4.3 大范围攻击-创建包含后门的程序
4.4 大范围寻找易受攻击的应用
5、无线电攻击
5.1 无线网络破解
5.2 GPS定位欺骗
5.3 对无线网络进行DDOS攻击
5.4 利用无线电进行短信监听（参考资料非真实攻击）
5.5 利用无线电设备对汽车、空调、电动遥控门等攻击

附注：前程无忧网站是具有二十余年的老牌职业招聘网站，猎头服务涵盖各种技术人才专业，无数安防专家为其提供技术服务，网络安全防护能力可想而知。连whale3k 本人都承认，拿下51job的过程非常辛苦。不是51job太脆弱，而是该黑客团队的实力非常过硬

由于51job站点人员已经多次前来本站洽谈，故本次培训过程，不便透漏对51job的具体攻击细节，但是可提供数据给学员验证


培训课程为知识传输，不提供退款",1
